SoundName,FileNames,DirectoryBase,Volume,Pitch,PitchVariance,Priority,Channel,Flags,MinDistance,MaxDistance,DistanceCutoff,EAXFlags,InBeta,version
KelThuzadNecroYesAttack,"KelThuzadYesAttack1.wav,KelThuzadYesAttack2.wav,KelThuzadYesAttack3.wav",Units\Undead\KelThuzadNecro\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,0
KelThuzadNecroYes,"KelThuzadYes1.wav,KelThuzadYes2.wav,KelThuzadYes3.wav,KelThuzadYes4.wav",Units\Undead\KelThuzadNecro\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,0
KelThuzadNecroWarcry,KelThuzadWarcry1.wav,Units\Undead\KelThuzadNecro\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,0
MeatwagonWhat,"MeatWagonWhat1.wav,MeatWagonWhat2.wav,MeatWagonWhat3.wav",Units\Undead\Meatwagon\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
MeatwagonYesAttack,"MeatWagonYesAttack1.wav,MeatWagonYesAttack2.wav,MeatWagonYesAttack3.wav",Units\Undead\Meatwagon\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
MeatwagonYes,"MeatWagonYes1.wav,MeatWagonYes2.wav,MeatWagonYes3.wav",Units\Undead\Meatwagon\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
MeatwagonReady,MeatWagonReady1.wav,Units\Undead\Meatwagon\,127,1,0.01,1000,4,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
NecromancerWhat,"NecromancerWhat1.wav,NecromancerWhat2.wav,NecromancerWhat3.wav,NecromancerWhat4.wav",Units\Undead\Necromancer\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
NecromancerPissed,"NecromancerPissed1.wav,NecromancerPissed2.wav,NecromancerPissed3.wav,NecromancerPissed4.wav,NecromancerPissed5.wav",Units\Undead\Necromancer\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
NecromancerYesAttack,"NecromancerYesAttack1.wav,NecromancerYesAttack2.wav,NecromancerYesAttack3.wav",Units\Undead\Necromancer\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
NecromancerYes,"NecromancerYes1.wav,NecromancerYes2.wav,NecromancerYes3.wav,NecromancerYes4.wav",Units\Undead\Necromancer\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
NecromancerReady,NecromancerReady1.wav,Units\Undead\Necromancer\,127,1,0.01,1000,4,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
NecromancerWarcry,NecromancerWarcry1.wav,Units\Undead\Necromancer\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
ScarabWhat,"ScarabWhat1.wav,ScarabWhat2.wav,ScarabWhat3.wav",Units\Undead\Scarab\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,0
ScarabPissed,ScarabPissed1.wav,Units\Undead\Scarab\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,0
ScarabYes,"ScarabYes1.wav,ScarabYes2.wav,ScarabYes3.wav",Units\Undead\Scarab\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,0
ShadeWhat,"ShadeWhat1.wav,ShadeWhat2.wav,ShadeWhat3.wav",Units\Undead\Shade\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,0
ShadePissed,"ShadePissed1.wav,ShadePissed2.wav,ShadePissed3.wav,ShadePissed4.wav,ShadePissed5.wav,ShadePissed6.wav",Units\Undead\Shade\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,0
ShadeYesAttack,"ShadeYesAttack1.wav,ShadeYesAttack2.wav,ShadeYesAttack3.wav,ShadeYesAttack4.wav,ShadeYesAttack5.wav",Units\Undead\Shade\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,0
ShadeYes,"ShadeYes1.wav,ShadeYes2.wav,ShadeYes3.wav,ShadeYes4.wav",Units\Undead\Shade\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,0
ShadeReady,ShadeReady1.wav,Units\Undead\Shade\,127,1,0.01,1000,4,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,0
ShadeWarcry,ShadeWarcry1.wav,Units\Undead\Shade\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,0
EvilSylvanasWhat,"EvilSylvanasWhat1.wav,EvilSylvanasWhat2.wav,EvilSylvanasWhat3.wav,EvilSylvanasWhat4.wav",Units\Undead\EvilSylvanas\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,1
EvilSylvanasPissed,"EvilSylvanasPissed1.wav,EvilSylvanasPissed2.wav,EvilSylvanasPissed3.wav,EvilSylvanasPissed4.wav",Units\Undead\EvilSylvanas\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,1
EvilSylvanasYesAttack,"EvilSylvanasYesAttack1.wav,EvilSylvanasYesAttack2.wav,EvilSylvanasYesAttack3.wav,EvilSylvanasYesAttack4.wav",Units\Undead\EvilSylvanas\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,1
EvilSylvanasYes,"EvilSylvanasYes1.wav,EvilSylvanasYes2.wav,EvilSylvanasYes3.wav,EvilSylvanasYes4.wav,EvilSylvanasYes5.wav",Units\Undead\EvilSylvanas\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,1
EvilSylvanasReady,EvilSylvanasReady1.wav,Units\Undead\EvilSylvanas\,127,1,0.01,1000,4,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,1
EvilSylvanasWarcry,EvilSylvanasWarcry1.wav,Units\Undead\EvilSylvanas\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,1
TichondriusWhat,"TichondriusWhat1.wav,TichondriusWhat2.wav,TichondriusWhat3.wav,TichondriusWhat4.wav",Units\Undead\Tichondrius\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,0
TichondriusPissed,"TichondriusPissed1.wav,TichondriusPissed2.wav,TichondriusPissed3.wav,TichondriusPissed4.wav,TichondriusPissed5.wav",Units\Undead\Tichondrius\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,0
TichondriusYesAttack,"TichondriusYesAttack1.wav,TichondriusYesAttack2.wav,TichondriusYesAttack3.wav",Units\Undead\Tichondrius\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,0
TichondriusYes,"TichondriusYes1.wav,TichondriusYes2.wav,TichondriusYes3.wav,TichondriusYes4.wav",Units\Undead\Tichondrius\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,0
TichondriusWarcry,TichondriusWarcry1.wav,Units\Undead\Tichondrius\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,0
VarimathrasWhat,"VarimathrasWhat1.wav,VarimathrasWhat2.wav,VarimathrasWhat3.wav,VarimathrasWhat4.wav,VarimathrasWhat5.wav",Units\Undead\Varimathras\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,1
VarimathrasPissed,"VarimathrasPissed1.wav,VarimathrasPissed2.wav,VarimathrasPissed3.wav,VarimathrasPissed4.wav,VarimathrasPissed5.wav,VarimathrasPissed6.wav,VarimathrasPissed7.wav,VarimathrasPissed8.wav",Units\Undead\Varimathras\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,1
VarimathrasYesAttack,"VarimathrasYesAttack1.wav,VarimathrasYesAttack2.wav,VarimathrasYesAttack3.wav,VarimathrasYesAttack4.wav",Units\Undead\Varimathras\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,1
VarimathrasYes,"VarimathrasYes1.wav,VarimathrasYes2.wav,VarimathrasYes3.wav,VarimathrasYes4.wav,VarimathrasYes5.wav",Units\Undead\Varimathras\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,1
VarimathrasReady,VarimathrasReady1.wav,Units\Undead\Varimathras\,127,1,0.01,1000,4,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,1
VarimathrasWarcry,VarimathrasWarcry1.wav,Units\Undead\Varimathras\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,1
SkeletonWhat,"SkeletonWhat1.wav,SkeletonWhat2.wav,SkeletonWhat3.wav",Units\Undead\Skeleton\,105,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
SkeletonYesAttack,"SkeletonYesAttack1.wav,SkeletonYesAttack2.wav,SkeletonYesAttack3.wav",Units\Undead\Skeleton\,105,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
SkeletonYes,"SkeletonYes1.wav,SkeletonYes2.wav,SkeletonYes3.wav",Units\Undead\Skeleton\,105,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
SkeletonReady,SkeletonWhat1.wav,Units\Undead\Skeleton\,105,1,0.01,1000,4,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
SkeletonArcherWhat,"SkeletonWhat1.wav,SkeletonWhat2.wav,SkeletonWhat3.wav",Units\Undead\Skeleton\,105,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
SkeletonArcherYesAttack,"SkeletonYesAttack1.wav,SkeletonYesAttack2.wav,SkeletonYesAttack3.wav",Units\Undead\Skeleton\,105,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
SkeletonArcherYes,"SkeletonYes1.wav,SkeletonYes2.wav,SkeletonYes3.wav",Units\Undead\Skeleton\,105,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
SkeletonArcherReady,SkeletonWhat1.wav,Units\Undead\Skeleton\,105,1,0.01,1000,4,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
AkamaWhat,"AkamaWhat1.wav,AkamaWhat2.wav,AkamaWhat3.wav,AkamaWhat4.wav,AkamaWhat5.wav",Units\Other\DranaiAkama\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,1
AkamaPissed,"AkamaPissed1.wav,AkamaPissed2.wav,AkamaPissed3.wav,AkamaPissed4.wav,AkamaPissed5.wav,AkamaPissed6.wav,AkamaPissed7.wav,AkamaPissed8.wav,AkamaPissed9.wav",Units\Other\DranaiAkama\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,1
AkamaYesAttack,"AkamaYesAttack1.wav,AkamaYesAttack2.wav,AkamaYesAttack3.wav",Units\Other\DranaiAkama\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,1
AkamaYes,"AkamaYes1.wav,AkamaYes2.wav,AkamaYes3.wav,AkamaYes4.wav,AkamaYes5.wav",Units\Other\DranaiAkama\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,1
AkamaReady,AkamaReady1.wav,Units\Other\DranaiAkama\,127,1,0.01,1000,4,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,1
AkamaWarcry,AkamaWarcry1.wav,Units\Other\DranaiAkama\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,1
DraeneiWhat,"DraeneiWhat1.wav,DraeneiWhat2.wav,DraeneiWhat3.wav,DraeneiWhat4.wav,DraeneiWhat5.wav",Units\Other\Dranai\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,1
DraeneiPissed,"DraeneiPissed1.wav,DraeneiPissed2.wav,DraeneiPissed3.wav,DraeneiPissed4.wav,DraeneiPissed5.wav,DraeneiPissed6.wav,DraeneiPissed7.wav",Units\Other\Dranai\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,1
DraeneiYesAttack,"DraeneiYesAttack1.wav,DraeneiYesAttack2.wav,DraeneiYesAttack3.wav",Units\Other\Dranai\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,1
DraeneiYes,"DraeneiYes1.wav,DraeneiYes2.wav,DraeneiYes3.wav,DraeneiYes4.wav,DraeneiYes5.wav",Units\Other\Dranai\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,1
DraeneiReady,DraeneiReady1.wav,Units\Other\Dranai\,127,1,0.01,1000,4,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,1
DraeneiWarcry,DraeneiWarcry1.wav,Units\Other\Dranai\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,1
SeaWitchWhat,"LadyVashjWhat1.wav,LadyVashjWhat2.wav,LadyVashjWhat3.wav,LadyVashjWhat4.wav,LadyVashjWhat5.wav",Units\Naga\LadyVashj\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,1
SeaWitchPissed,"LadyVashjPissed1.wav,LadyVashjPissed2.wav,LadyVashjPissed3.wav,LadyVashjPissed4.wav,LadyVashjPissed5.wav",Units\Naga\LadyVashj\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,1
SeaWitchYesAttack,"LadyVashjYesAttack1.wav,LadyVashjYesAttack2.wav,LadyVashjYesAttack3.wav",Units\Naga\LadyVashj\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,1
SeaWitchYes,"LadyVashjYes1.wav,LadyVashjYes2.wav,LadyVashjYes3.wav,LadyVashjYes4.wav,LadyVashjYes5.wav,LadyVashjYes6.wav",Units\Naga\LadyVashj\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,1
SeaWitchReady,LadyVashjReady1.wav,Units\Naga\LadyVashj\,127,1,0.01,1000,4,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,1
SeaWitchWarcry,LadyVashjWarcry1.wav,Units\Naga\LadyVashj\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,1
NagaMyrmidonWhat,"NagaMyrmadonWhat1.wav,NagaMyrmadonWhat2.wav,NagaMyrmadonWhat3.wav,NagaMyrmadonWhat4.wav,NagaMyrmadonWhat5.wav",Units\Naga\NagaMyrmidon\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,1
NagaMyrmidonPissed,"NagaMyrmadonPissed1.wav,NagaMyrmadonPissed2.wav,NagaMyrmadonPissed3.wav,NagaMyrmadonPissed4.wav,NagaMyrmadonPissed5.wav,NagaMyrmadonPissed6.wav,NagaMyrmadonPissed7.wav",Units\Naga\NagaMyrmidon\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,1
NagaMyrmidonYesAttack,"NagaMyrmadonYesAttack1.wav,NagaMyrmadonYesAttack2.wav,NagaMyrmadonYesAttack3.wav",Units\Naga\NagaMyrmidon\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,1
NagaMyrmidonYes,"NagaMyrmadonYes1.wav,NagaMyrmadonYes2.wav,NagaMyrmadonYes3.wav,NagaMyrmadonYes4.wav",Units\Naga\NagaMyrmidon\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,1
NagaMyrmidonReady,NagaMyrmadonReady1.wav,Units\Naga\NagaMyrmidon\,127,1,0.01,1000,4,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,1
NagaMyrmidonWarcry,NagaMyrmadonWarcry1.wav,Units\Naga\NagaMyrmidon\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,1
NagaRoyalGuardWhat,"NagaRoyalGuardWhat1.wav,NagaRoyalGuardWhat2.wav,NagaRoyalGuardWhat3.wav,NagaRoyalGuardWhat4.wav,NagaRoyalGuardWhat5.wav",Units\Naga\NagaRoyalGuard\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,1
NagaRoyalGuardPissed,"NagaRoyalGuardPissed1.wav,NagaRoyalGuardPissed2.wav,NagaRoyalGuardPissed3.wav,NagaRoyalGuardPissed4.wav,NagaRoyalGuardPissed5.wav,NagaRoyalGuardPissed6.wav,NagaRoyalGuardPissed7.wav",Units\Naga\NagaRoyalGuard\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,1
NagaRoyalGuardYesAttack,"NagaRoyalGuardYesAttack1.wav,NagaRoyalGuardYesAttack2.wav,NagaRoyalGuardYesAttack3.wav",Units\Naga\NagaRoyalGuard\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,1
NagaRoyalGuardYes,"NagaRoyalGuardYes1.wav,NagaRoyalGuardYes2.wav,NagaRoyalGuardYes3.wav,NagaRoyalGuardYes4.wav",Units\Naga\NagaRoyalGuard\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,1
NagaRoyalGuardReady,NagaRoyalGuardReady1.wav,Units\Naga\NagaRoyalGuard\,127,1,0.01,1000,4,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,1
NagaRoyalGuardWarcry,NagaRoyalGuardWarcry1.wav,Units\Naga\NagaRoyalGuard\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,1
NagaSirenWhat,"NagaSirenWhat1.wav,NagaSirenWhat2.wav,NagaSirenWhat3.wav,NagaSirenWhat4.wav",Units\Naga\NagaSiren\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,1
NagaSirenPissed,"NagaSirenPissed1.wav,NagaSirenPissed2.wav,NagaSirenPissed3.wav,NagaSirenPissed4.wav,NagaSirenPissed5.wav,NagaSirenPissed6.wav",Units\Naga\NagaSiren\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,1
NagaSirenYesAttack,"NagaSirenYesAttack1.wav,NagaSirenYesAttack2.wav,NagaSirenYesAttack3.wav",Units\Naga\NagaSiren\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,1
NagaSirenYes,"NagaSirenYes1.wav,NagaSirenYes2.wav,NagaSirenYes3.wav,NagaSirenYes4.wav,NagaSirenYes5.wav",Units\Naga\NagaSiren\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,1
NagaSirenReady,NagaSirenReady1.wav,Units\Naga\NagaSiren\,127,1,0.01,1000,4,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,1
NagaSirenWarcry,NagaSirenWarcry1.wav,Units\Naga\NagaSiren\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,1
DemonessWhat,"SuccubusWhat1.wav,SuccubusWhat2.wav,SuccubusWhat3.wav,SuccubusWhat4.wav",Units\Demon\Demoness\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,1
DemonessPissed,"SuccubusPissed1.wav,SuccubusPissed2.wav,SuccubusPissed3.wav,SuccubusPissed4.wav,SuccubusPissed5.wav,SuccubusPissed6.wav",Units\Demon\Demoness\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,1
DemonessYesAttack,"SuccubusYesAttack1.wav,SuccubusYesAttack2.wav",Units\Demon\Demoness\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,1
DemonessYes,"SuccubusYes1.wav,SuccubusYes2.wav,SuccubusYes3.wav,SuccubusYes4.wav",Units\Demon\Demoness\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,1
DemonessReady,SuccubusReady1.wav,Units\Demon\Demoness\,127,1,0.01,1000,4,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,1
DemonessWarcry,SuccubusWarcry1.wav,Units\Demon\Demoness\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,1
MagnataurWhat,"MagnataurWhat1.wav,MagnataurWhat2.wav,MagnataurWhat3.wav",Units\Creeps\Magnataur\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,1
MagnataurPissed,"MagnataurWhat1.wav,MagnataurWhat2.wav,MagnataurWhat3.wav",Units\Creeps\Magnataur\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,1
